altmetric_id,core_doi,source_type,title,unique_identifier,posted_on,summary,lang_checked
509140,10.1126/science.1072266,news,Synthetic biology could allow bad actors to recreate smallpox,http://www.businessinsider.com/heres-how-deadly-eradicated-viruses-could-re-emerge-2017-10,21/10/2017,"Synthetic biology is controversial form of research. A synthetic biological lab in Canada has recently constructed artificial smallpox from scratch, causing fear over the misuse of synthetic biology.",True
509140,10.1126/science.1072266,news,Synthetic biology could allow bad actors to recreate smallpox,http://www.latestnigeriannews.com/news/5067500/synthetic-biology-could-allow-bad-actors-to-recreate-smallpox.html,21/10/2017,"Published by Business Insider on Sat, 21 Oct 2017 Synthetic biology is controversial form of research.A synthetic biological lab in Canada has recently constructed artificial smallpox from scratch, causing fear over themisuse of synthetic biology.Ther...",True
509140,10.1126/science.1072266,news,Vaccine causing polio in Africa? Context from an expert,https://thebulletin.org/2018/07/vaccine-causing-polio-in-africa-context-from-an-expert,06/07/2018,"Oral polio vaccine is administered to a child in Africa. Polio, once among the most dreaded diseases even in the richest countries, has seemed on the verge of eradication for years now—but only on the verge.",True
509140,10.1126/science.1072266,news,"Vaccination: Do your own research, exercise due diligence and reserve judgment",https://www.sott.net/article/412881-vaccination-do-your-own-research-exercise-due-diligence-and-reserve-judgment,11/05/2019,© Spectrum: Autism Research News It seems we are rapidly moving towards compulsory vaccination in the West.,True
509140,10.1126/science.1072266,news,Are No Time to Die's designer diseases possible in real life? The science behind Bond,https://www.syfy.com/syfywire/no-time-die-james-bond-nanobot-disease-genetic-real-science,20/10/2021,"No Time to Die may have been Daniel Craig's final appearance as James Bond, but it introduced new characters and a terrifying new type of warfare — a weapon that could find its way to the real world with insidious implications.",True
509140,10.1126/science.1072266,news,"Will self-replicating ‘xenobots’ cure diseases, yield new bioweapons, or simply turn whole world into grey goo?",https://www.miragenews.com/will-self-replicating-xenobots-cure-diseases-690578,09/12/2021,"In 2020, scientists made global headlines by creating “xenobots” – tiny “programmable” living things made of several thousand frog stem cells.",True
509140,10.1126/science.1072266,news,"Will self-replicating 'xenobots' cure diseases, yield new bioweapons, or simply turn the whole world into grey goo?",http://theconversation.com/will-self-replicating-xenobots-cure-diseases-yield-new-bioweapons-or-simply-turn-the-whole-world-into-grey-goo-173244,09/12/2021,"In 2020, scientists made global headlines by creating “xenobots” – tiny “programmable” living things made of several thousand frog stem cells.",True
509140,10.1126/science.1072266,news,"Will self-replicating 'xenobots' cure diseases, yield new bioweapons, or simply turn the whole world into grey goo?",http://www.australasianscience.com.au/article/science-and-technology/will-self-replicating-xenobots-cure-diseases-yield-new-bioweapons-or-,09/12/2021,"Kriegman et al./PNAS In 2020, scientists made global headlines by creating “xenobots” – tiny “programmable” living things made of several thousand frog stem cells.",True
509140,10.1126/science.1072266,news,"MIL-Evening Report: Will self-replicating ‘xenobots’ cure diseases, yield new bioweapons, or simply turn the whole world into grey goo?",https://foreignaffairs.co.nz/2021/12/09/mil-evening-report-will-self-replicating-xenobots-cure-diseases-yield-new-bioweapons-or-simply-turn-the-whole-world-into-grey-goo,09/12/2021,"– By Simon Coghlan, Senior Research Fellow in Digital Ethics, Centre for AI and Digital Ethics, School of Computing and Information Systems, The University of Melbourne Kriegman et al./PNAS In 2020, scientists made global headlines by creating “” ...",True
509140,10.1126/science.1072266,news,"Will self-replicating ‘xenobots’ cure diseases, yield new bioweapons, or simply turn the whole world into grey goo?",https://www.globaladvisors.biz/2021/12/09/will-self-replicating-xenobots-cure-diseases-yield-new-bioweapons-or-simply-turn-the-whole-world-into-grey-goo,09/12/2021,"Kriegman et al./PNAS In 2020, scientists made global headlines by creating “xenobots” – tiny “programmable” living things made of several thousand frog stem cells.",True
509140,10.1126/science.1072266,news,"Will self-replicating 'xenobots' cure diseases, yield new bioweapons, or simply turn the whole world into grey goo?",https://www.newsbreak.com/news/2456245731166/will-self-replicating-xenobots-cure-diseases-yield-new-bioweapons-or-simply-turn-the-whole-world-into-grey-goo,09/12/2021,"In 2020, scientists made global headlines by creating “ xenobots ” – tiny “ programmable ” living things made of several thousand frog stem cells.",True
509140,10.1126/science.1072266,news,"Will self-replicating 'xenobots' cure diseases, yield new bioweapons, or simply turn the whole world into grey goo?",https://au.news.yahoo.com/self-replicating-xenobots-cure-diseases-040724189.html,09/12/2021,"In 2020, scientists made global headlines by creating “xenobots” – tiny “programmable” living things made of several thousand frog stem cells.",True
509140,10.1126/science.1072266,news,"Will self-replicating xenobots cure diseases, yield new bioweapons, or simply turn the whole world into grey goo?",https://phys.org/news/2021-12-self-replicating-xenobots-diseases-yield-bioweapons.html,09/12/2021,"In 2020, scientists made global headlines by creating ""xenobots""—tiny ""programmable"" living things made of several thousand frog stem cells.",True
509140,10.1126/science.1072266,news,Why the World Needs Its Own Immune System,https://dnyuz.com/2023/12/25/why-the-world-needs-its-own-immune-system,25/12/2023,The thing that has surprised me most since I began my job leading foreign assistance for global health at the U.S.,True
509140,10.1126/science.1072266,news,Abbreviated Public Roundup: Legacies,http://ct.moreover.com/?a=52683855581&p=1pl&v=1&x=qoopnfl4jne8n3vxf9n3da,26/12/2023,We begin today with Tim Alberta of The Atlantic asserting that even unbelievers will pay a price for the continued corruption of American Christian evangelicalism and nationalism.,True
509140,10.1126/science.1072266,news,World Requires Its Own Immune System: USAID,http://ct.moreover.com/?a=52703570372&p=1pl&v=1&x=cud8lr5-fbm0xril0drz9g,28/12/2023,The thing that has surprised me most since I began my job leading foreign assistance for global health at the U.S.,True
509140,10.1126/science.1072266,news,Why The World Needs Its Own Immune System | Opinion Editorial | U.S. Agency for International Development,http://ct.moreover.com/?a=52703703056&p=1pl&v=1&x=bubbzw6jj952nhrq_mmqza,28/12/2023,The thing that has surprised me most since I began my job leading foreign assistance for global health at the U.S.,True
509140,10.1126/science.1072266,policy,"Research policy and management of risks in life sciences research for global health security : report of a meeting, Bangkok, Thailand, 10-12 December 2007",https://iris.who.int/bitstream/10665/69943/1/who_hse_epr_2008.4_eng.pdf,17/06/2012,,True
509140,10.1126/science.1072266,policy,A Survey of Attitudes and Actions on Dual Use Research in the Life Sciences: A Collaborative Effort of the National Research Council and the American Association for the Advancement of Science,https://www.nap.edu/download/12460,01/01/2009,,True
509140,10.1126/science.1072266,policy,Life Sciences and Related Fields: Trends Relevant to the Biological Weapons Convention,https://www.nap.edu/download/13130,01/01/2011,,True
509140,10.1126/science.1072266,policy,Frontiers of Engineering: Reports on Leading-Edge Engineering from the 2008 Symposium,https://www.nap.edu/download/12523,01/01/2009,,True
509140,10.1126/science.1072266,policy,The Role of Scientific and Technical Data and Information in the Public Domain: Proceedings of a Symposium,https://www.nap.edu/download/10785,01/01/2003,,True
509140,10.1126/science.1072266,policy,Poliovirus vaccine strains will continue to circulate long after wild strains have been eradicated.,https://iris.who.int/bitstream/10665/269036/1/pmc2585871.pdf,26/03/2018,,True
509140,10.1126/science.1072266,policy,Life science research : opportunities and risks for public health : mapping the issues,https://iris.who.int/bitstream/10665/69142/1/who_cds_csr_lyo_2005.20.pdf,17/06/2012,,True
509140,10.1126/science.1072266,policy,"Polio control after certification : major issues outstanding / Paul E. M. Fine, George Oblapenko and Roland W. Sutter",https://apps.who.int/iris/bitstream/handle/10665/72198/bulletin_2004_82%281%29_47-52.pdf?sequence=1&isallowed=y,01/01/2004,,True
509140,10.1126/science.1072266,policy,"Globalization, Biosecurity, and the Future of the Life Sciences",https://www.nap.edu/download/11567,01/01/2006,,True
509140,10.1126/science.1072266,policy,Department of Homeland Security Bioterrorism Risk Assessment: A Call for Change,https://www.nap.edu/download/12206,01/01/2008,,True
509140,10.1126/science.1072266,policy,"Scientific review of variola virus research, 1999-2010",https://iris.who.int/bitstream/10665/70508/4/who_hse_gar_bdp_2010.3_rus.pdf,17/06/2012,,True
509140,10.1126/science.1072266,policy,"WHO Expert Committee on Biological Standardization, sixty-fifth report",https://iris.who.int/bitstream/10665/173739/1/9789240694095_eng.pdf,01/06/2015,,True
509140,10.1126/science.1072266,policy,Vaccines: preventing disease and protecting health,10.1590/s0036-46652004000300016,01/01/2003,,True
509140,10.1126/science.1072266,policy,A Proposed Framework for Identifying Potential Biodefense Vulnerabilities Posed by Synthetic Biology: Interim Report,https://www.nap.edu/download/24832,01/01/2017,,True
509140,10.1126/science.1072266,policy,Biosecurity: Limiting Terrorist Access to Deadly Pathogens,https://www.usip.org/sites/default/files/pwks52.pdf,17/11/2003,,True
509140,10.1126/science.1072266,policy,Governance of dual-use research: an ethical dilemma,10.2471/blt.08.051383,26/03/2018,,True
509140,10.1126/science.1072266,policy,"Scientific review of variola virus research, 1999-2010",https://apps.who.int/iris/bitstream/handle/10665/70508/who_hse_gar_bdp_2010.3_eng.pdf?sequence=1&isallowed=y,01/01/2010,,True
509140,10.1126/science.1072266,policy,Biorisk management : laboratory biosecurity guidance,https://apps.who.int/iris/bitstream/handle/10665/69390/who_cds_epr_2006.6_eng.pdf?sequence=1&isallowed=y,01/01/2006,,True
509140,10.1126/science.1072266,policy,Polio control after certification: major issues outstanding.,https://iris.who.int/bitstream/10665/269037/1/pmc2585872.pdf,26/03/2018,,True
509140,10.1126/science.1072266,policy,WHO Expert Committee on Biological Standardization: seventieth report,https://apps.who.int/iris/bitstream/handle/10665/332102/9789240003736-eng.pdf?sequence=1&isallowed=y,01/01/2020,,True
509140,10.1126/science.1072266,policy,Governance of Dual Use Research in the Life Sciences,10.17226/25154,03/12/2018,,True
509140,10.1126/science.1072266,policy,Emerging technologies and dual-use concerns: a horizon scan for global public health,https://iris.who.int/bitstream/10665/346862/1/9789240036161-eng.pdf,22/10/2021,,True
509140,10.1126/science.1072266,policy,Constructing Life,https://www.rathenau.nl/sites/default/files/2018-05/boek_wed97_constructing_life_2006.pdf,01/06/2007,,True
509140,10.1126/science.1072266,policy,Global guidance framework for the responsible use of the life sciences: mitigating biorisks and governing dual-use research,https://iris.who.int/bitstream/10665/362313/1/9789240056107-eng.pdf,13/09/2022,,True
509140,10.1126/science.1072266,policy,"Disease Control Priorities in Developing Countries, Second Edition",http://www-wds.worldbank.org/external/default/wdscontentserver/wdsp/ib/2007/11/16/000310607_20071116162611/rendered/pdf/414600paper0di101official0use0only1.pdf,01/01/2006,,True
509140,10.1126/science.1072266,policy,WHO Expert Committee on Biological Standardization: seventieth report,https://iris.who.int/bitstream/10665/332102/1/9789240003736-eng.pdf,18/05/2020,,True
509140,10.1126/science.1072266,policy,"Disease Control Priorities in Developing Countries, Second Edition",https://openknowledge.worldbank.org/server/api/core/bitstreams/da539516-3fa5-5753-a190-52c7319ac2cf/content,01/01/2006,,True
509140,10.1126/science.1072266,policy,Polio post-certification strategy: a risk mitigation strategy for a polio-free world,https://iris.who.int/bitstream/10665/379034/1/who-polio-18.06-eng.pdf,24/09/2024,,True
509140,10.1126/science.1072266,policy,Security Implications of Synthetic Biology and Nanobiotechnology: a Risk and Response Assessment of Advances in Biotechnology,https://unicri.org/sites/default/files/2019-10/unicri%202012%20security%20implications%20of%20synthetic%20biology%20and%20nanobiotechnology_0.pdf,30/05/2012,,True
509140,10.1126/science.1072266,guideline,Responsible life sciences research for global health security:  a guidance document,https://iris.who.int/bitstream/10665/70507/1/who_hse_gar_bdp_2010.2_eng.pdf,17/06/2012,,True
509140,10.1126/science.1072266,patent,Identifying oligonucleotides for in vitro recombination,https://app.dimensions.ai/details/patent/us-7421347-b2,02/09/2008,"&#8220;In silico&#8221; nucleic acid recombination methods, related integrated systems utilizing genetic operators and libraries made by in silico shuffling methods are provided.",True
509140,10.1126/science.1072266,patent,Methods for identifying sets of oligonucleotides for use in an in vitro recombination procedure,https://app.dimensions.ai/details/patent/us-7620502-b2,17/11/2009,"In silico nucleic acid recombination methods, related integrated systems utilizing genetic operators are used to identify sets of oligonucleotides for in vitro recombination.",True
509140,10.1126/science.1072266,patent,Combination therapy for the treatment of diabetes and conditions related thereto and for the treatment of conditions ameliorated by increasing a blood GLP-1 level,https://app.dimensions.ai/details/patent/us-7803754-b2,28/09/2010,The present invention concerns combination of an amount of a GPR119 agonist with an amount of a dipeptidyl peptidase IV (DPP-IV) inhibitor such that the combination provides an effect in lowering a blood glucose level or in increasing a blood GLP-1 leve...,True
509140,10.1126/science.1072266,patent,Combination therapy for the treatment of diabetes and conditions related thereto and for the treatment of conditions ameliorated by increasing a blood GLP-1 level,https://app.dimensions.ai/details/patent/us-7803753-b2,28/09/2010,The present invention concerns combination of an amount of a GPR119 agonist with an amount of a dipeptidyl peptidase IV (DPP-IV) inhibitor such that the combination provides an effect in lowering a blood glucose level or in increasing a blood GLP-1 leve...,True
509140,10.1126/science.1072266,patent,"GRP119 receptor agonists in methods of increasing bone mass and of treating osteoporosis and other conditions characterized by low bone mass, and combination therapy relating thereto",https://app.dimensions.ai/details/patent/us-7816364-b2,19/10/2010,"The present invention relates to the use of GPR119 receptor agonists for treating or preventing a condition characterized by low bone mass, such as osteoporosis, and for increasing bone mass in an individual. The present invention further relates to the...",True
509140,10.1126/science.1072266,patent,Methods of using GPR119 to identify peptide YY (PYY) secretagogues and compounds useful in the treatment of conditions modulated by PYY,https://app.dimensions.ai/details/patent/us-7838254-b2,23/11/2010,"The present invention relates to methods of using GPR119 receptor to identify peptide YY (PYY) secretagogues and compounds useful in the treatment of conditions modulated by PYY, such as conditions modulated by stimulation of NPY Y2 receptor (Y2R). Agon...",True
509140,10.1126/science.1072266,patent,Method for making polynucleotides having desired characteristics,https://app.dimensions.ai/details/patent/us-7853410-b2,14/12/2010,"In silico nucleic acid recombination methods, related integrated systems utilizing genetic operators and libraries made by in silico shuffling methods are provided.",True
509140,10.1126/science.1072266,patent,Methods of populating data structures for use in evolutionary simulations,https://app.dimensions.ai/details/patent/us-7873499-b2,18/01/2011,"In particular, this invention provides novel methods of populating data structures for use in evolutionary modeling. In particular, this invention provides methods of populating a data structure with a plurality of character strings. The methods involve...",True
509140,10.1126/science.1072266,patent,Methods for identifying sets of oligonucleotides for use in an in vitro recombination procedures,https://app.dimensions.ai/details/patent/us-7904249-b2,08/03/2011,"In silico nucleic acid recombination methods, related integrated systems utilizing genetic operators are used to identify sets of oligonucleotides for in vitro recombination. In certain embodiments, the methods involve inputting amino acid sequence char...",True
509140,10.1126/science.1072266,patent,Methods for identifying and producing polypeptides,https://app.dimensions.ai/details/patent/us-7957912-b2,07/06/2011,"In silico nucleic acid recombination methods, related integrated systems utilizing genetic operators and libraries made by in silico shuffling methods are provided. One disclosed method involves identifying and producing a polypeptide. The method may in...",True
509140,10.1126/science.1072266,patent,Combination therapy for the treatment of diabetes and conditions related thereto and for the treatment of conditions ameliorated by increasing a blood GLP-1 level,https://app.dimensions.ai/details/patent/us-8003597-b2,23/08/2011,The present invention concerns combination of an amount of a GPR119 agonist with an amount of a dipeptidyl peptidase IV (DPP-IV) inhibitor such that the combination provides an effect in lowering a blood glucose level or in increasing a blood GLP-1 leve...,True
509140,10.1126/science.1072266,patent,Methods of preparing pharmaceutical compositions comprising GPR119 agonists having the effect of glucose-dependent insulinotropic peptide secretagogues,https://app.dimensions.ai/details/patent/us-8017574-b2,13/09/2011,The present invention relates to methods of using GPR119 receptor to identify compounds useful for increasing bone mass in an individual. Agonists of GPR119 receptor are useful as therapeutic agents for treating or preventing a condition characterized b...,True
509140,10.1126/science.1072266,patent,Combination therapy for the treatment of diabetes and conditions related thereto and for the treatment of conditions ameliorated by increasing a blood GLP-1 level,https://app.dimensions.ai/details/patent/us-8022034-b2,20/09/2011,The present invention concerns combination of an amount of a GPR119 agonist with an amount of a dipeptidyl peptidase IV (DPP-IV) inhibitor such that the combination provides an effect in lowering a blood glucose level or in increasing a blood GLP-1 leve...,True
509140,10.1126/science.1072266,patent,Methods of preparing pharmaceutical compositions comprising GPR119 agonists having the effect of glucose-dependent insulinotropic peptide secretatgogues,https://app.dimensions.ai/details/patent/us-8026212-b2,27/09/2011,The present invention relates to methods of using GPR119 receptor to identify compounds useful for increasing bone mass in an individual. Agonists of GPR119 receptor are useful as therapeutic agents for treating or preventing a condition characterized b...,True
509140,10.1126/science.1072266,patent,Methods for identifying GLP-1 secretagogues,https://app.dimensions.ai/details/patent/us-8030270-b2,04/10/2011,The present invention concerns combination of an amount of a GPR119 agonist with an amount of a dipeptidyl peptidase IV (DPP-IV) inhibitor such that the combination provides an effect in lowering a blood glucose level or in increasing a blood GLP-1 leve...,True
509140,10.1126/science.1072266,patent,Methods of using a G protein-coupled receptor to identify peptide YY (PYY) secretagogues,https://app.dimensions.ai/details/patent/us-8486646-b2,16/07/2013,"The present invention relates to methods of using GPR119 receptor to identify peptide YY (PYY) secretagogues and compounds useful in the treatment of conditions modulated by PYY, such as conditions modulated by stimulation of NPY Y2 receptor (Y2R). Agon...",True
509140,10.1126/science.1072266,patent,Methods of using GPR119 receptor to identify compounds which stimulate glucose-dependent insulinotropic peptide secretion,https://app.dimensions.ai/details/patent/us-8580526-b2,12/11/2013,The present invention relates to methods of using GPR119 receptor to identify compounds useful for increasing bone mass in an individual. Agonists of GPR119 receptor are useful as therapeutic agents for treating or preventing a condition characterized b...,True
509140,10.1126/science.1072266,patent,Methods of populating data structures for use in evolutionary simulations,https://app.dimensions.ai/details/patent/us-8589085-b2,19/11/2013,"In particular, this invention provides novel methods of populating data structures for use in evolutionary modeling. In particular, this invention provides methods of populating a data structure with a plurality of character strings. The methods involve...",True
509140,10.1126/science.1072266,patent,Pharmaceutical compositions comprising GPR119 agonists which act as peptide YY (PYY) secretagogues,https://app.dimensions.ai/details/patent/us-8883714-b2,11/11/2014,"The present invention relates to methods of using GPR119 receptor to identify peptide YY (PYY) secretagogues and compounds useful in the treatment of conditions modulated by PYY, such as conditions modulated by stimulation of NPY Y2 receptor (Y2R). Agon...",True
509140,10.1126/science.1072266,patent,"Antibacterial phage, phage peptides and methods of use thereof",https://app.dimensions.ai/details/patent/us-9682110-b2,20/06/2017,"The present invention is directed to the field of phage therapy for the treatment and control of bacterial infections. In particular, the present invention is directed to the novel bacteriophages F1245/05, F168/08, F170/08, F770/05, F197/08, F86/06, F87...",True
509140,10.1126/science.1072266,patent,Methods of using GPR119 to identify compounds useful for increasing bone mass in an individual,https://app.dimensions.ai/details/patent/us-8026074-b2,27/09/2011,The present invention relates to methods of using GPR119 receptor to identify compounds useful for increasing bone mass in an individual. Agonists of GPR119 receptor are useful as therapeutic agents for treating or preventing a condition characterized b...,True
509140,10.1126/science.1072266,patent,Methods of using GPR119 to identify compounds useful for increasing bone mass in an individual,https://app.dimensions.ai/details/patent/us-7833730-b2,16/11/2010,The present invention relates to methods of using GPR119 receptor to identify compounds useful for increasing bone mass in an individual. Agonists of GPR119 receptor are useful as therapeutic agents for treating or preventing a condition characterized b...,True
509140,10.1126/science.1072266,patent,GENE SYNTHESIS METHOD,https://app.dimensions.ai/details/patent/us-20120178129-a1,12/07/2012,"The present invention relates to polymerase chain reaction (PCR)-based methods for the one-step synthesis of nucleic acid molecules, wherein the amplification primers used in said methods are designed such that they have two distinct melting temperature...",True
509140,10.1126/science.1072266,patent,Microarray synthesis and assembly of gene-length polynucleotides,https://app.dimensions.ai/details/patent/us-7323320-b2,29/01/2008,"There is disclosed a process for in vitro synthesis and assembly of long, gene-length polynucleotides based upon assembly of multiple shorter oligonucleotides synthesized in situ on a microarray platform. Specifically, there is disclosed a process for i...",True
509140,10.1126/science.1072266,patent,Method of generating long nucleic acid molecules of defined sequence,https://app.dimensions.ai/details/patent/us-7534569-b2,19/05/2009,"A method of generating a single-stranded nucleic acid molecule comprising (a) combining in a mixture under conditions suitable for a polymerase extension reaction, (i) a polymerase, (ii) an initial polynucleotide comprising a 5&#8242; portion and a 3&#8...",True
509140,10.1126/science.1072266,patent,Microarray synthesis and assembly of gene-length polynucleotides,https://app.dimensions.ai/details/patent/us-7563600-b2,21/07/2009,"There is disclosed a process for in vitro synthesis and assembly of long, gene-length polynucleotides based upon assembly of multiple shorter oligonucleotides synthesized in situ on a microarray platform. Specifically, there is disclosed a process for i...",True
509140,10.1126/science.1072266,patent,Genetic encryption,https://app.dimensions.ai/details/patent/us-8592199-b2,26/11/2013,"The present invention relates to a method to engineer either the genome of a genetically modified organism, other bioengineered reagent, or in vitro translation system for protein synthesis from specific protein-coding genes so that the protein-coding g...",True
509140,10.1126/science.1072266,patent,"De novo synthesized plasmid, methods of making and use thereof",https://app.dimensions.ai/details/patent/us-7820435-b2,26/10/2010,The invention relates to a de novo synthesized plasmid. The plasmid comprises relevant sequences for plasmid replication and plasmid selection. The methods of making and use of the plasmid are disclosed. The plasmid can be used to make other plasmids. T...,True
509140,10.1126/science.1072266,patent,Methods for high fidelity production of long nucleic acid molecules,https://app.dimensions.ai/details/patent/us-7879580-b2,01/02/2011,"This invention generally relates to nucleic acid synthesis, in particular DNA synthesis. More particularly, the invention relates to the production of long nucleic acid molecules with precise user control over sequence content. This invention also relat...",True
509140,10.1126/science.1072266,patent,Methods for high fidelity production of long nucleic acid molecules with error control,https://app.dimensions.ai/details/patent/us-7932025-b2,26/04/2011,"This invention generally relates to nucleic acid synthesis, in particular DNA synthesis. More particularly, the invention relates to the production of long nucleic acid molecules with precise user control over sequence content. This invention also relat...",True
509140,10.1126/science.1072266,patent,Attenuated poliovirus,https://app.dimensions.ai/details/patent/us-8066983-b2,29/11/2011,"A novel and stable attenuated poliovirus, which replicates in neuroblastoma cells, is produced by engineering an indigenous replication element (cre), into the 5&#8242; non-translated genomic region and inactivating the native cre element located in the...",True
509140,10.1126/science.1072266,patent,Engineered nucleases and their uses for nucleic acid assembly,https://app.dimensions.ai/details/patent/us-8748146-b2,10/06/2014,Aspects of the invention provide engineered endonucleases that are characterized by both a long recognition sequence and specific cleavage outside of the recognition site. Engineered endonucleases of the invention are useful for manipulating long pieces...,True
509140,10.1126/science.1072266,patent,Attenuated poliovirus,https://app.dimensions.ai/details/patent/us-8921101-b2,30/12/2014,"A novel and stable attenuated poliovirus, which replicates in neuroblastoma cells, is produced by engineering an indigenous replication element (cre), into the 5&#8242; non-translated genomic region and inactivating the native cre element located in the...",True
509140,10.1126/science.1072266,patent,"Antibacterial phage, phage peptides and methods of use thereof",https://app.dimensions.ai/details/patent/us-9134312-b2,15/09/2015,"The present invention is directed to the field of phage therapy for the treatment and control of bacterial infections. In particular, the present invention is directed to the novel bacteriophages F1245/05, F168/08, F170/08, F770/05, F197/08, F86/06, F87...",True
509140,10.1126/science.1072266,patent,Attenuated viruses useful for vaccines,https://app.dimensions.ai/details/patent/us-9476032-b2,25/10/2016,"This invention provides an attenuated virus which comprises a modified viral genome containing nucleotide substitutions engineered in multiple locations in the genome, wherein the substitutions introduce synonymous deoptimized codons into the genome. Th...",True
509140,10.1126/science.1072266,patent,In vitro recombination method,https://app.dimensions.ai/details/patent/us-9534251-b2,03/01/2017,"The present invention relates, e.g., to in vitro method, using isolated protein reagents, for joining two double stranded (ds) DNA molecules of interest, wherein the distal region of the first DNA molecule and the proximal region of the second DNA molec...",True
509140,10.1126/science.1072266,patent,Assembly of large nucleic acids,https://app.dimensions.ai/details/patent/us-9593329-b2,14/03/2017,"A method to assemble any desired nucleic acid molecule by combining cassettes in vitro to form assemblies which are further combined in vivo, or by assembling large numbers of DNA fragments by recombination in a yeast culture to obtain desired DNA molec...",True
509140,10.1126/science.1072266,patent,Methods of populating data structures for use in evolutionary simulations,https://app.dimensions.ai/details/patent/us-8170806-b2,01/05/2012,"In particular, this invention provides novel methods of populating data structures for use in evolutionary modeling. In particular, this invention provides methods of populating a data structure with a plurality of character strings. The methods involve...",True
509140,10.1126/science.1072266,patent,GENOME EDITING,https://app.dimensions.ai/details/patent/wo-2018020248-a1,01/02/2018,"The invention relates to a method comprising a) providing a host cell said host cell comprising an episomal replicon, said episomal replicon comprising a donor nucleic acid sequence, said host cell further comprising a target nucleic acid, b) providing ...",True
